respondent_id,h1n1 vaccine,seasonal vaccine
42153,0.686319404,0.52031534
42154,0.972862739,0.972862739
42155,0.107412786,0.402311129
42156,0.289939218,0.420684057
42157,0.290964749,0.20743309
42158,0.310738344,0.310145411
42159,0.103000883,0.117921063
42160,0.684389814,0.684389814
42161,0.213864222,0.213864222
42162,0.161534638,0.192317312
42163,0.555299375,0.896442525
42164,0.131581974,0.212264405
42165,0.046742377,0.046742377
42166,0.110357987,0.110357987
42167,0.50776031,0.50776031
42168,0.173418932,0.230898425
42169,0.196612576,0.196612576
42170,0.053206133,0.079257691
42171,0.896921973,0.43405658
42172,0.037194005,0.037194005
42173,0.070173229,0.070173229
42175,0.09693319,0.032824611
42176,0.48830383,0.349841328
42177,0.115640693,0.59601465
42178,0.196479005,0.165166422
42179,0.142989039,0.050375113
42180,0.542845141,0.678032676
42181,0.654610489,0.253083709
42182,0.165675757,0.059385877
42183,0.137257195,0.045240502
42184,0.674041083,0.88990563
42185,0.541271813,0.541271813
42186,0.685205261,0.582628327
42188,0.158341659,0.223227357
42189,0.208009395,0.273715247
42190,0.211285239,0.456589951
42191,0.544399988,0.973492864
42192,0.024915131,0.017495492
42193,0.986294066,0.990434757
42194,0.363875681,0.18394156
42195,0.623994552,0.623994552
42196,0.316846872,0.414683226
42197,0.163518734,0.433148004
42198,0.118863626,0.344625704
42199,0.418362015,0.418362015
42200,0.38980454,0.38980454
42201,0.566249197,0.947928303
42202,0.844307464,0.631627894
42203,0.029505163,0.098827032
42204,0.498033241,0.827387194
42205,0.462522227,0.213892581
42206,0.229708305,0.029106005
42207,0.509654882,0.755377487
42208,0.069175404,0.046393682
42209,0.56819981,0.700032726
42210,0.113045502,0.113045502
42212,0.514010126,0.791407478
42213,0.102739803,0.06167044
42214,0.268320734,0.941770019
42215,0.366684045,0.31901548
42216,0.357778205,0.496980802
42217,0.303192867,0.187302689
42218,0.121642421,0.100760854
42219,0.066278513,0.066278513
42220,0.191912464,0.296938845
42221,0.169675672,0.169675672
42222,0.700108261,0.770598851
42223,0.08895934,0.404334456
42224,0.16097601,0.16097601
42225,0.88723947,0.911691033
42226,0.160578057,0.928177062
42227,0.239448888,0.239448888
42228,0.122642953,0.198659572
42229,0.033885154,0.010968133
42230,0.718347798,0.819766168
42231,0.166630179,0.789698059
42232,0.934569655,0.889550364
42233,0.770710709,0.65398793
42235,0.086210307,0.143334411
42236,0.484176242,0.949713761
42237,0.085003414,0.085003414
42238,0.179962078,0.566490275
42239,0.070620328,0.142775704
42240,0.081678899,0.787008816
42241,0.442880478,0.954517417
42242,0.127222535,0.343357464
42243,0.41232551,0.554429316
42244,0.315312837,0.160405704
42245,0.042912801,0.0555608
42246,0.418704928,0.418704928
42247,0.373012364,0.056432161
42248,0.691313877,0.799753137
42249,0.490296841,0.869595139
42250,0.344508746,0.344508746
42251,0.372219531,0.565144556
42252,0.089024491,0.633537416
42253,0.891211408,0.950287091
42254,0.068076724,0.288126931
42255,0.149388193,0.370290478
42256,0.685121539,0.818344907
42257,0.582134039,0.30637601
42258,0.089778752,0.090005356
42259,0.105351329,0.173156879
42260,0.264196086,0.493776179
42262,0.017121742,0.017121742
42263,0.287807663,0.68889999
42264,0.083841377,0.0885489
42265,0.338252147,0.617172462
42266,0.354094723,0.353461485
42267,0.315812216,0.721930031
42268,0.304433031,0.316637878
42269,0.308556868,0.427773449
42270,0.23037174,0.23037174
42271,0.698150224,0.698150224
42272,0.202851034,0.074850903
42273,0.074457354,0.158899299
42274,0.203010859,0.311767667
42275,0.95389465,0.921048627
42276,0.509304064,0.853754959
42277,0.023659616,0.022317333
42278,0.164894093,0.120960309
42279,0.170548457,0.061362395
42280,0.273295842,0.437092654
42281,0.025650583,0.025650583
42282,0.285224594,0.286921687
42283,0.381109664,0.417561997
42284,0.040454074,0.04952606
42285,0.267349146,0.343665594
42286,0.385583376,0.166338464
42287,0.129124146,0.417356134
42288,0.200701381,0.237340552
42289,0.224449852,0.388138019
42290,0.109513095,0.179459915
42291,0.071901502,0.106081331
42292,0.353514198,0.754639668
42293,0.201079307,0.201079307
42294,0.760885433,0.760885433
42295,0.197195695,0.750720872
42296,0.435341186,0.658399743
42297,0.088082801,0.088082801
42298,0.094347989,0.368817076
42299,0.668836245,0.390376329
42300,0.16599303,0.16599303
42301,0.43665984,0.024665696
42302,0.650287833,0.511145975
42303,0.492152733,0.492152733
42304,0.08887227,0.130303144
42305,0.847402684,0.92242888
42306,0.058977743,0.100282169
42307,0.965151972,0.980101317
42308,0.157573158,0.074211871
42309,0.456107927,0.824675131
42310,0.024252471,0.029804035
42311,0.406993716,0.886189355
42312,0.587859463,0.588530378
42313,0.495313105,0.846627598
42314,0.188618494,0.292494701
42315,0.112511756,0.162237218
42316,0.031760736,0.245509977
42317,0.638366882,0.550922995
42318,0.353731744,0.353731744
42319,0.316224761,0.316224761
42320,0.515339184,0.682012896
42321,0.817367489,0.817367489
42322,0.633780702,0.861266097
42323,0.244851954,0.244851954
42324,0.280676414,0.110367191
42325,0.452397591,0.129001228
42326,0.093748356,0.093748356
42327,0.116362956,0.056525547
42328,0.189620266,0.725275476
42329,0.841930975,0.990780584
42330,0.104925555,0.104925555
42331,0.05080468,0.362589199
42332,0.235345809,0.147881886
42333,0.35331411,0.86108113
42334,0.874386186,0.938650394
42335,0.142097964,0.414543516
42336,0.273096634,0.74709565
42337,0.428778563,0.571721191
42338,0.814073297,0.88591138
42339,0.544198125,0.544198125
42340,0.326919509,0.215928179
42341,0.708130157,0.577709195
42342,0.019563937,0.044489813
42343,0.442408174,0.756182643
42344,0.674791894,0.929580138
42345,0.202581668,0.476801365
42346,0.433672688,0.641169146
42347,0.429417651,0.858638192
42349,0.475466079,0.948157023
42350,0.717454664,0.932949688
42351,0.979294838,0.979294838
42352,0.050823086,0.266124302
42353,0.928436344,0.932482539
42354,0.893263121,0.91184276
42355,0.052848452,0.564974818
42356,0.282825858,0.426781674
42357,0.226236414,0.225751912
42358,0.056132916,0.095647503
42359,0.844135547,0.844135547
42360,0.915405819,0.774316148
42361,0.255347634,0.284752098
42362,0.389444517,0.389444517
42363,0.432009605,0.379651558
42364,0.115102275,0.115102275
42365,0.83485747,0.893865287
42366,0.048974053,0.048974053
42367,0.44172248,0.180709273
42368,0.741162816,0.741162816
42369,0.819800813,0.819800813
42370,0.150467156,0.324243923
42371,0.627609024,0.627609024
42372,0.535300901,0.444617337
42374,0.18025277,0.815227161
42376,0.113832972,0.022510541
42377,0.060095989,0.102098596
42378,0.571268436,0.882276652
42379,0.510125213,0.921562506
42380,0.156421867,0.130456676
42381,0.57157204,0.57157204
42382,0.357812373,0.357812373
42383,0.516799804,0.620315288
42384,0.588893847,0.908741592
42385,0.450078472,0.689172185
42386,0.280549867,0.58879165
42387,0.240590827,0.240590827
42388,0.50544421,0.645082092
42389,0.523924638,0.523924638
42390,0.108312685,0.108312685
42391,0.220555428,0.220555428
42392,0.140681066,0.0845101
42393,0.854857156,0.854857156
42394,0.230778698,0.626605332
42396,0.063659571,0.063166057
42397,0.027318863,0.081374094
42398,0.425481231,0.424804292
42399,0.626124675,0.171448616
42400,0.675103502,0.84915194
42401,0.186180196,0.186180196
42402,0.254766397,0.818279252
42403,0.664109251,0.862129118
42404,0.525196444,0.921804665
42405,0.620576931,0.837246912
42406,0.348552497,0.959452234
42407,0.522362714,0.522362714
42408,0.032243711,0.055938212
42409,0.503826533,0.762554011
42410,0.711140707,0.898284371
42411,0.038462358,0.284644237
42412,0.688524111,0.874862668
42413,0.086415678,0.086854027
42414,0.064276737,0.156894789
42415,0.141060211,0.141060211
42417,0.037666549,0.037666549
42418,0.127720657,0.271463856
42419,0.500919958,0.500919958
42421,0.174767137,0.244428975
42422,0.135707581,0.047548191
42423,0.025067534,0.043611174
42424,0.415979212,0.558146288
42425,0.125774067,0.125774067
42426,0.278167858,0.278167858
42427,0.405636412,0.457551691
42428,0.163680187,0.381676177
42429,0.163474937,0.163474937
42430,0.589298332,0.589298332
42431,0.609724478,0.658807669
42432,0.137456353,0.219873169
42434,0.246653231,0.540121775
42435,0.316568534,0.364066941
42436,0.067189462,0.039029377
42437,0.034505154,0.059603431
42438,0.721988886,0.450889333
42439,0.952658535,0.979147211
42440,0.519334234,0.378582767
42441,0.649837037,0.878554349
42442,0.206797833,0.62386413
42443,0.23328704,0.088206739
42444,0.748754876,0.971273399
42445,0.077796356,0.077796356
42446,0.567077942,0.699654343
42447,0.338439709,0.647283544
42448,0.056806522,0.277018035
42449,0.317306851,0.062996509
42450,0.203064831,0.619126057
42451,0.113870066,0.185599363
42452,0.138788228,0.915873817
42453,0.233691139,0.147071274
42456,0.670611351,0.670611351
42457,0.16837923,0.187601689
42458,0.333799397,0.34659491
42459,0.184435871,0.416314494
42460,0.494533416,0.885243712
42461,0.413731893,0.161582912
42462,0.922407808,0.922407808
42463,0.245712964,0.208590915
42464,0.442284323,0.600216366
42465,0.161567889,0.266761707
42466,0.220953321,0.834198137
42467,0.36219209,0.961706434
42468,0.190056384,0.010063336
42469,0.170641201,0.131793627
42470,0.892203644,0.892203644
42471,0.170703298,0.535868083
42472,0.133066317,0.326801314
42473,0.800129904,0.735600153
42474,0.303305286,0.842945208
42475,0.848607724,0.972796021
42476,0.265062367,0.928084984
42477,0.67887115,0.883496294
42478,0.013683227,0.013683227
42479,0.36039512,0.36039512
42480,0.827620609,0.827620609
42481,0.182958527,0.623203919
42482,0.126404237,0.204209549
42483,0.824804124,0.694549717
42484,0.024586233,0.089239436
42485,0.022049435,0.033294233
42486,0.939991426,0.926868481
42487,0.561991274,0.833374654
42488,0.087370687,0.024035646
42489,0.768103219,0.941030257
42490,0.037882678,0.293111757
42491,0.341768253,0.803248959
42492,0.331219906,0.415430505
42493,0.407258126,0.944564028
42494,0.438488038,0.723349235
42495,0.299410678,0.446551862
42496,0.56527158,0.803961712
42497,0.160926026,0.097589677
42498,0.567196513,0.824595345
42499,0.099269166,0.361956158
42500,0.188883358,0.223488565
42501,0.623583457,0.902594144
42502,0.12978072,0.077371203
42503,0.09077151,0.074738432
42504,0.152432825,0.054088207
42505,0.338825309,0.476120705
42506,0.073432617,0.140288764
42507,0.169488079,0.309066934
42508,0.1534538,0.1534538
42509,0.151191174,0.171755324
42510,0.606313054,0.756484629
42511,0.387992886,0.439319121
42512,0.44763947,0.828737664
42513,0.389253354,0.264905583
42514,0.221970592,0.735465355
42515,0.830528622,0.609749918
42516,0.164473396,0.165618492
42517,0.68064802,0.790790173
42518,0.313227466,0.086479966
42519,0.141955869,0.141955869
42520,0.604214164,0.604214164
42521,0.174559385,0.31732165
42523,0.926091635,0.975320762
42524,0.603160469,0.686225899
42525,0.903364441,0.981336018
42526,0.227097036,0.266403898
42527,0.526941085,0.664537732
42528,0.213969115,0.213969115
42529,0.874398873,0.775830831
42530,0.225673046,0.743531793
42531,0.24181083,0.092066145
42532,0.29283918,0.079352029
42533,0.056243199,0.095827538
42534,0.287340579,0.416929268
42535,0.92571064,0.92571064
42536,0.077378008,0.042645973
42537,0.153240886,0.105924154
42538,0.14834658,0.200408036
42539,0.612590876,0.561286508
42540,0.212406186,0.460319781
42541,0.409279707,0.981881189
42542,0.055312856,0.031874302
42543,0.119624355,0.119624355
42544,0.174295226,0.062892341
42545,0.302584241,0.071613662
42546,0.210710235,0.130835325
42547,0.51183754,0.549002297
42548,0.078854956,0.279797122
42549,0.162136188,0.461771569
42550,0.840608687,0.840608687
42551,0.884836647,0.868413123
42553,0.951213846,0.951213846
42555,0.804591884,0.804591884
42556,0.544744815,0.876923049
42557,0.201057146,0.44181155
42558,0.366848624,0.274995646
42559,0.113014971,0.418143817
42560,0.252835742,0.816758454
42561,0.538885516,0.42704735
42562,0.706750323,0.52370184
42563,0.352408028,0.453928804
42564,0.110239952,0.110239952
42565,0.496678318,0.549473625
42566,0.309901094,0.843595845
42567,0.583051747,0.963416576
42568,0.169504396,0.391624959
42569,0.907128478,0.907361564
42570,0.207516389,0.128654839
42572,0.156279715,0.334129203
42573,0.599657178,0.458561071
42574,0.478622862,0.781111838
42575,0.694038247,0.692860638
42576,0.679991464,0.545074559
42577,0.138951685,0.166284331
42578,0.871024073,0.893011195
42579,0.091870122,0.362012188
42580,0.145220402,0.152799448
42581,0.439237028,0.333138492
42582,0.110862104,0.030911639
42583,0.939954737,0.981329062
42584,0.183071468,0.556242327
42585,0.509203426,0.32126668
42586,0.854276978,0.825881714
42587,0.028048872,0.028048872
42588,0.547674684,0.178352323
42589,0.498793047,0.53605072
42590,0.726501224,0.824897345
42591,0.625555888,0.901520589
42592,0.097764556,0.78397395
42593,0.451835161,0.451835161
42594,0.246719033,0.246719033
42595,0.163646668,0.616496598
42596,0.102261123,0.102261123
42598,0.539369251,0.155445383
42599,0.233080361,0.146297288
42600,0.458222317,0.844007973
42601,0.54716159,0.096250938
42602,0.933885942,0.942527271
42603,0.633860716,0.633860716
42604,0.480682227,0.342932504
42605,0.143921806,0.347133133
42606,0.555952337,0.857453643
42607,0.288388327,0.258744209
42608,0.165347601,0.165347601
42609,0.63019408,0.490027819
42610,0.01531215,0.683845023
42611,0.878107232,0.878107232
42612,0.234266416,0.632455341
42613,0.1442999,0.050887345
42614,0.219674329,0.219674329
42615,0.055035094,0.136602348
42618,0.252863567,0.792467646
42620,0.070940747,0.070940747
42621,0.149858201,0.238667235
42622,0.213060299,0.046169049
42623,0.283310284,0.328215057
42624,0.262570484,0.417999953
42625,0.053372725,0.110262641
42626,0.837010724,0.863890175
42627,0.35700254,0.35700254
42628,0.498217578,0.358915741
42629,0.720765955,0.16347602
42630,0.506575733,0.318377111
42631,0.647831048,0.868400981
42632,0.081916361,0.195098675
42633,0.063050549,0.093212153
42634,0.165629339,0.385026158
42635,0.474328559,0.527236747
42636,0.792529519,0.682335856
42637,0.664193383,0.371357188
42638,0.845787139,0.755140731
42639,0.034601595,0.679793464
42640,0.247429202,0.247429202
42641,0.24852681,0.323040732
42642,0.08352822,0.028085795
42643,0.51680742,0.252717372
42644,0.537309723,0.537309723
42645,0.43904535,0.612870462
42646,0.656509023,0.857714108
42647,0.219107831,0.831544665
42648,0.14778386,0.129953411
42649,0.074967027,0.132700716
42650,0.227544967,0.622963124
42651,0.580258302,0.178102768
42652,0.739759205,0.739759205
42653,0.361446088,0.047772429
42654,0.95281483,0.972908086
42655,0.021770581,0.037869248
42656,0.164320884,0.164320884
42657,0.040784648,0.028701285
42658,0.356178927,0.14958309
42659,0.193981232,0.604911654
42660,0.69861427,0.963367871
42661,0.254074116,0.254074116
42662,0.190638657,0.295222608
42663,0.413400762,0.555524841
42664,0.763471985,0.64539688
42665,0.219159952,0.719832808
42666,0.434323385,0.608306306
42667,0.93780055,0.970629833
42668,0.174206259,0.174206259
42669,0.112009992,0.044608011
42670,0.212358633,0.323480414
42671,0.163062326,0.36790838
42672,0.919291126,0.671267585
42673,0.727501523,0.727501523
42674,0.494281979,0.912116868
42675,0.473661169,0.336001046
42676,0.220640465,0.220640465
42677,0.10118617,0.324897554
42678,0.122798938,0.306876856
42679,0.26097204,0.115036392
42680,0.284788324,0.284788324
42681,0.032809491,0.040239041
42682,0.071266516,0.071266516
42683,0.432196484,0.574454348
42684,0.85538475,0.928392129
42685,0.537900586,0.674279941
42686,0.86800397,0.954123984
42687,0.973860276,0.973860276
42688,0.204892875,0.591736954
42689,0.865092427,0.923701782
42690,0.019190708,0.019190708
42692,0.247922064,0.247922064
42693,0.671337249,0.671337249
42695,0.067216605,0.175933446
42696,0.277123442,0.442502759
42697,0.086899543,0.0820629
42698,0.906490663,0.906490663
42699,0.44316984,0.309166141
42700,0.335840856,0.834163821
42701,0.297490405,0.938091014
42702,0.207822222,0.207822222
42703,0.128886515,0.025631186
42704,0.709144481,0.897394843
42705,0.082229968,0.077631127
42706,0.71250625,0.353211663
42707,0.13944582,0.056438707
42708,0.491942129,0.8839024
42709,0.476568789,0.373447369
42710,0.040034142,0.102094062
42711,0.291123879,0.422085374
42712,0.300146696,0.346430121
42713,0.398620569,0.882631143
42714,0.229938149,0.759224611
42715,0.072655269,0.233459066
42716,0.125118513,0.536483876
42717,0.587260402,0.310287562
42718,0.717724786,0.962067899
42720,0.865806284,0.888569112
42721,0.078824873,0.095643968
42722,0.495442567,0.756428317
42723,0.539716774,0.539716774
42724,0.060041337,0.011321863
42726,0.462289839,0.515171204
42727,0.206382951,0.482633863
42728,0.260411689,0.260411689
42729,0.659227125,0.786126635
42730,0.656164278,0.91455912
42731,0.309614859,0.428986602
42733,0.492811951,0.052339665
42734,0.378750863,0.378750863
42735,0.170092646,0.717017203
42736,0.62425532,0.239728065
42737,0.156921833,0.052662658
42738,0.34636879,0.819504373
42740,0.262543692,0.263080326
42741,0.424847712,0.567102589
42742,0.094123551,0.155962507
42743,0.339544102,0.339544102
42744,0.061577942,0.035679769
42745,0.534913886,0.704256011
42746,0.104466295,0.086243735
42747,0.641524578,0.641524578
42748,0.121291573,0.349834257
42749,0.666785733,0.790245593
42750,0.1344441,0.092298674
42751,0.148405673,0.493610272
42752,0.005897208,0.248160461
42753,0.469819887,0.469819887
42754,0.239948368,0.239948368
42755,0.313914304,0.270179199
42756,0.383034002,0.777377738
42757,0.381276637,0.381276637
42758,0.179270928,0.179270928
42759,0.257805314,0.346661918
42760,0.154067125,0.255867687
42761,0.759510114,0.552406802
42762,0.375142636,0.375142636
42763,0.16844619,0.620476892
42764,0.430925372,0.430925372
42765,0.041282898,0.023704712
42766,0.146707868,0.299446353
42767,0.194987428,0.627392874
42768,0.32777521,0.376029926
42769,0.061647863,0.104355223
42770,0.084175696,0.140492561
42771,0.232752024,0.087522848
42772,0.55155104,0.55155104
42773,0.209275068,0.208359843
42774,0.171173111,0.239818693
42775,0.381392704,0.175203993
42776,0.159606909,0.251955073
42777,0.790793303,0.87050455
42778,0.238478885,0.27904452
42779,0.305600289,0.476074532
42780,0.081463856,0.332814748
42781,0.335149288,0.917028517
42782,0.278304879,0.843927682
42783,0.84755149,0.924356698
42784,0.100626396,0.650892216
42785,0.148481663,0.92175196
42786,0.360921111,0.360921111
42787,0.364834595,0.946532737
42788,0.636309308,0.75626763
42789,0.403701642,0.307096821
42790,0.049527027,0.049527027
42791,0.100620711,0.083006778
42792,0.259785976,0.259785976
42793,0.764507863,0.859729851
42794,0.20457737,0.20457737
42795,0.039953256,0.042422731
42796,0.826898334,0.757705436
42797,0.175310743,0.165565835
42798,0.155015189,0.331991868
42799,0.187876937,0.421168682
42800,0.702455092,0.88769931
42801,0.19493994,0.19493994
42802,0.082143598,0.144540525
42803,0.768037806,0.834922895
42804,0.418562236,0.801939677
42805,0.455450506,0.87097204
42806,0.463275455,0.828021175
42808,0.147241761,0.12257899
42809,0.452324744,0.317729535
42810,0.211530751,0.211530751
42811,0.316964525,0.154228637
42812,0.624469004,0.758423165
42813,0.448016467,0.902041235
42815,0.202961802,0.239385082
42816,0.01370165,0.01370165
42817,0.491777322,0.21244187
42818,0.273325235,0.166129595
42819,0.188668465,0.262111394
42820,0.064376388,0.197960358
42821,0.976011267,0.976076033
42822,0.113823374,0.174890165
42823,0.167147648,0.167147648
42824,0.95747934,0.95747934
42825,0.44591968,0.929086661
42826,0.833029804,0.401820455
42827,0.39608613,0.21940721
42828,0.05034479,0.229689769
42829,0.080351918,0.080351918
42830,0.815290298,0.55166091
42831,0.677577853,0.809123432
42832,0.912809433,0.912809433
42833,0.948655849,0.948655849
42834,0.497270807,0.972448818
42835,0.782586741,0.702063326
42836,0.012666627,0.008328577
42837,0.569397179,0.94855787
42838,0.773407817,0.572199031
42839,0.938437955,0.87428584
42840,0.341235958,0.650123905
42841,0.531097035,0.864000148
42842,0.633864313,0.801573073
42843,0.070193617,0.296896902
42844,0.582123697,0.711861278
42845,0.676710466,0.676710466
42846,0.376694432,0.928288572
42847,0.234591962,0.234591962
42848,0.211807662,0.878960791
42849,0.04762871,0.027425785
42850,0.699082482,0.879911189
42851,0.051780704,0.051780704
42852,0.466550534,0.519448451
42853,0.324494891,0.753455547
42854,0.730926579,0.331433534
42855,0.426783723,0.893884295
42856,0.277569468,0.089948152
42857,0.304012462,0.789143329
42858,0.414473605,0.556616536
42859,0.051739616,0.022849093
42860,0.353412919,0.777129775
42861,0.08650876,0.516552462
42862,0.119575569,0.119575569
42863,0.337203738,0.813399448
42864,0.106426752,0.207017679
42866,0.335108733,0.383826634
42867,0.464822501,0.464822501
42868,0.496052962,0.27780332
42869,0.687436972,0.795939642
42870,0.097816822,0.358825922
42871,0.962045095,0.934607499
42872,0.62769379,0.971442181
42873,0.114820495,0.272961977
42874,0.225651916,0.04964875
42875,0.115718658,0.69834173
42876,0.538776162,0.195147662
42877,0.360310275,0.640471001
42878,0.364126677,0.758328943
42879,0.754952797,0.582948733
42880,0.983402043,0.983402043
42881,0.091502464,0.495331223
42882,0.484940853,0.639971032
42883,0.175329543,0.076906341
42884,0.333327612,0.198196515
42885,0.449583308,0.590931926
42886,0.709653693,0.788742956
42887,0.118580754,0.268362819
42888,0.2308986,0.230407086
42890,0.488926488,0.488926488
42891,0.287009016,0.560076266
42892,0.601782761,0.460074014
42893,0.132987295,0.53184927
42894,0.237650415,0.14949746
42895,0.11562424,0.188223818
42896,0.122029867,0.122029867
42897,0.348854958,0.750315203
42898,0.612657627,0.471419626
42899,0.236748141,0.236748141
42900,0.363868857,0.794824744
42901,0.844739757,0.844739757
42902,0.862893292,0.847300457
42903,0.225021236,0.510182158
42904,0.110968601,0.283034578
42905,0.548381461,0.803029876
42906,0.214997433,0.361860917
42908,0.645682362,0.774798445
42909,0.251700267,0.547501388
42910,0.701668382,0.970491328
42911,0.942423728,0.914642292
42912,0.874499253,0.111021982
42913,0.301742064,0.301742064
42914,0.459870948,0.948015876
42915,0.806189995,0.88704782
42916,0.025000922,0.025000922
42917,0.015619081,0.047532939
42918,0.346270965,0.269613619
42920,0.218970851,0.611280136
42921,0.154821821,0.154821821
42922,0.757355067,0.716344742
42923,0.239107243,0.863440562
42924,0.068814052,0.068814052
42925,0.320625547,0.349285737
42926,0.883810461,0.810931819
42927,0.172518876,0.144338858
42928,0.205897755,0.205897755
42929,0.329630078,0.551418589
42930,0.652367112,0.85580638
42931,0.483894429,0.345210837
42932,0.54396372,0.903650451
42933,0.335072772,0.335072772
42934,0.16098374,0.16098374
42935,0.296288971,0.702522258
42936,0.33135307,0.848638247
42937,0.62825711,0.91512146
42938,0.883243656,0.9597734
42939,0.07679481,0.345435166
42940,0.484631877,0.537514173
42941,0.061427831,0.535878367
42943,0.395816091,0.538810336
42944,0.180226829,0.280523182
42946,0.528919953,0.693699202
42947,0.131114632,0.473968745
42948,0.241385596,0.251978501
42949,0.076092087,0.315383878
42950,0.82186625,0.850798055
42951,0.928875081,0.928875081
42952,0.293108882,0.293108882
42953,0.575661195,0.626403444
42954,0.031486719,0.054513417
42955,0.479987644,0.141982245
42956,0.41421774,0.691015332
42957,0.130051334,0.320418749
42958,0.490579448,0.595313505
42959,0.678663701,0.665490173
42960,0.426332422,0.568592969
42961,0.020217747,0.020217747
42962,0.289948917,0.289948917
42963,0.54444515,0.245043043
42964,0.322416011,0.767368324
42965,0.898662199,0.916177523
42966,0.953506324,0.959800889
42967,0.381711565,0.381711565
42968,0.260904597,0.778821432
42969,0.035713356,0.035713356
42970,0.394666605,0.154159468
42971,0.762343081,0.762343081
42972,0.054127598,0.152532287
42974,0.113110961,0.113110961
42975,0.930077305,0.961704346
42977,0.702455092,0.569676918
42978,0.680112588,0.402666326
42979,0.531136331,0.781317993
42980,0.151388246,0.499461583
42981,0.444599414,0.817850876
42982,0.163739391,0.163739391
42983,0.064998748,0.900503221
42984,0.44746828,0.229161737
42986,0.177408648,0.177408648
42987,0.310586256,0.310586256
42988,0.08883033,0.382799553
42989,0.060424822,0.032941648
42990,0.476383307,0.476383307
42991,0.484653613,0.346525215
42992,0.88471609,0.927642853
42993,0.476313101,0.167341368
42994,0.9236595,0.871851184
42995,0.730789904,0.731334482
42996,0.654757319,0.229647697
42997,0.087868671,0.029638412
42998,0.346188382,0.12862051
42999,0.666086495,0.420489006
43000,0.877775484,0.877775484
43001,0.285222404,0.466568056
43002,0.102990484,0.102990484
43004,0.326477632,0.214186369
43005,0.155688258,0.247464147
43006,0.662897451,0.861482712
43007,0.772504256,0.919156614
43008,0.180698539,0.551617592
43009,0.229288865,0.229288865
43010,0.514905618,0.871635612
43011,0.299867402,0.575297254
43012,0.825574749,0.842974951
43014,0.675002413,0.945607326
43015,0.84060284,0.903406737
43016,0.241394753,0.169876408
43017,0.11771081,0.04981479
43018,0.007825579,0.01122172
43019,0.104425818,0.104425818
43020,0.502432271,0.153280303
43021,0.13852034,0.336489578
43022,0.838117798,0.838117798
43023,0.543060328,0.813570151
43024,0.079760897,0.116918745
43025,0.053833923,0.241419308
43026,0.082020331,0.082020331
43027,0.058011007,0.058011007
43028,0.477042569,0.388646115
43029,0.945086758,0.906580412
43030,0.111143581,0.065862381
43032,0.522920807,0.706101004
43033,0.132304214,0.132304214
43034,0.972893894,0.24230936
43035,0.111861999,0.111861999
43036,0.901615645,0.929328438
43037,0.16477197,0.38421028
43038,0.959145794,0.959145794
43039,0.603698115,0.46206168
43040,0.957867084,0.898829313
43041,0.499376951,0.63886731
43042,0.583534903,0.44136061
43043,0.154575881,0.054938255
43044,0.163802769,0.230313959
43045,0.311526875,0.498638445
43046,0.010037279,0.012376157
43047,0.499602934,0.499602934
43048,0.164127972,0.137748138
43049,0.084137552,0.046401699
43050,0.908218261,0.908218261
43051,0.101268805,0.101268805
43052,0.152253842,0.086865254
43053,0.562317399,0.833173922
43054,0.630876215,0.763410777
43055,0.405821484,0.405821484
43056,0.445849014,0.477829895
43057,0.466839959,0.758512206
43058,0.01484321,0.060669335
43059,0.484462227,0.239792407
43061,0.507011559,0.646516392
43062,0.338636976,0.224032806
43063,0.071580992,0.571949716
43064,0.194511151,0.300430962
43065,0.905090637,0.843191555
43066,0.136389782,0.06703523
43067,0.16883855,0.390496844
43068,0.347780709,0.486729281
43069,0.05857108,0.163656357
43070,0.8135141,0.835491624
43071,0.344593774,0.551826719
43073,0.106456495,0.106456495
43075,0.880710153,0.880710153
43076,0.585719743,0.715451905
43077,0.171245094,0.143237125
43078,0.502499327,0.55523082
43079,0.133190896,0.133190896
43080,0.496391985,0.181883482
43081,0.23991217,0.359520082
43083,0.079611768,0.046504875
43084,0.108899587,0.710890825
43085,0.218985538,0.611300541
43086,0.057278109,0.057278109
43087,0.48921598,0.692230993
43088,0.929981355,0.929981355
43089,0.663963803,0.664581517
43090,0.497865359,0.814673392
43091,0.360739176,0.241385065
43092,0.385597959,0.165963245
43093,0.322332228,0.869300571
43094,0.641668702,0.820455998
43096,0.117211906,0.117211906
43097,0.767380729,0.825988903
43098,0.472010056,0.761791821
43099,0.282963697,0.282963697
43100,0.082858771,0.221277563
43101,0.879055188,0.944319662
43102,0.410737368,0.180591568
43103,0.148614649,0.177456325
43104,0.112628249,0.70503805
43105,0.37410268,0.530172597
43106,0.095668348,0.095668348
43107,0.554308601,0.933476278
43109,0.038144074,0.021931238
43110,0.300529713,0.574713931
43111,0.328976548,0.49721106
43112,0.223532457,0.337992161
43113,0.26457505,0.812487979
43114,0.531733724,0.531733724
43115,0.421122765,0.290309906
43116,0.871073721,0.877639651
43117,0.17246637,0.28236627
43118,0.275915163,0.176458461
43119,0.751074612,0.969652254
43120,0.764641943,0.920975448
43121,0.343336588,0.949261457
43122,0.842678803,0.842678803
43123,0.096134359,0.180469568
43125,0.17842737,0.108829621
43126,0.395184637,0.925032664
43127,0.250359482,0.095991161
43128,0.243355117,0.672324254
43129,0.030306103,0.156168021
43130,0.434946116,0.915206743
43131,0.104244473,0.394948445
43132,0.441032855,0.440350139
